token_id	surface	norm	text_id	para_id	node_idx	is_tail	char_start	char_end	initial_char
mrav-shoba-epiphane_p21_t38	და	და	mrav-shoba-epiphane	p21	16	1	1	3	
mrav-shoba-epiphane_p21_t39	მიწადცა	მიწადცა	mrav-shoba-epiphane	p21	16	1	4	11	
mrav-shoba-epiphane_p21_t40	მიიქცე	მიიქცე	mrav-shoba-epiphane	p21	16	1	12	18	
mrav-shoba-epiphane_p21_t41	ხოლო	ხოლო	mrav-shoba-epiphane	p21	16	1	22	26	
mrav-shoba-epiphane_p21_t42	შენ	შენ	mrav-shoba-epiphane	p21	16	1	27	30	
mrav-shoba-epiphane_p21_t43	მიწაჲ	მიწაი	mrav-shoba-epiphane	p21	17	1	1	6	
mrav-shoba-epiphane_p21_t44	იგი	იგი	mrav-shoba-epiphane	p21	17	1	7	10	
mrav-shoba-epiphane_p21_t45	საყდართა	საყდართა	mrav-shoba-epiphane	p21	17	1	11	19	
mrav-shoba-epiphane_p21_t46	დიდებისათა	დიდებისათა	mrav-shoba-epiphane	p21	17	1	20	30	
mrav-shoba-epiphane_p21_t47	ცათა	ცათა	mrav-shoba-epiphane	p21	17	1	31	35	
mrav-shoba-epiphane_p21_t48	დაისუა	დაისუა	mrav-shoba-epiphane	p21	20	1	1	7	
mrav-shoba-epiphane_p22_t0	ენთჳს	შენთვს	mrav-shoba-epiphane	p22	1	1	0	5	შ
mrav-shoba-epiphane_p22_t1	დაბადებული	დაბადებული	mrav-shoba-epiphane	p22	2	1	1	11	
mrav-shoba-epiphane_p22_t2	განჰკრთა	განჰკრთა	mrav-shoba-epiphane	p22	2	1	12	20	
mrav-shoba-epiphane_p22_t3	შენთჳს	შენთვს	mrav-shoba-epiphane	p22	2	1	22	28	
mrav-shoba-epiphane_p22_t4	დაუკჳრდა	დაუკვრდა	mrav-shoba-epiphane	p22	2	1	29	37	
mrav-shoba-epiphane_p22_t5	და	და	mrav-shoba-epiphane	p22	3	1	1	3	
mrav-shoba-epiphane_p22_t6	მთავარანგელოზთა	მთავარანგელოზთა	mrav-shoba-epiphane	p22	3	1	4	19	
mrav-shoba-epiphane_p22_t7	და	და	mrav-shoba-epiphane	p22	3	1	20	22	
mrav-shoba-epiphane_p22_t8	ძალთა	ძალთა	mrav-shoba-epiphane	p22	3	1	23	28	
mrav-shoba-epiphane_p22_t9	და	და	mrav-shoba-epiphane	p22	3	1	29	31	
mrav-shoba-epiphane_p22_t10	უფლებათა	უფლებათა	mrav-shoba-epiphane	p22	3	1	32	40	
mrav-shoba-epiphane_p22_t11	და	და	mrav-shoba-epiphane	p22	3	1	41	43	
mrav-shoba-epiphane_p22_t12	ჴელმწიფებათა	ხელმწიფებათა	mrav-shoba-epiphane	p22	3	1	44	56	
mrav-shoba-epiphane_p22_t13	სერაბინთა	სერაბინთა	mrav-shoba-epiphane	p22	3	1	58	67	
mrav-shoba-epiphane_p22_t14	და	და	mrav-shoba-epiphane	p22	3	1	68	70	
mrav-shoba-epiphane_p22_t15	ქერაბინთა	ქერაბინთა	mrav-shoba-epiphane	p22	3	1	71	80	
mrav-shoba-epiphane_p22_t16	ცათა	ცათა	mrav-shoba-epiphane	p22	3	1	82	86	
mrav-shoba-epiphane_p22_t17	და	და	mrav-shoba-epiphane	p22	3	1	87	89	
mrav-shoba-epiphane_p22_t18	ქუეყანასა	ქუეყანასა	mrav-shoba-epiphane	p22	3	1	90	99	
mrav-shoba-epiphane_p22_t19	მზესა	მზესა	mrav-shoba-epiphane	p22	3	1	101	106	
mrav-shoba-epiphane_p22_t20	და	და	mrav-shoba-epiphane	p22	3	1	107	109	
mrav-shoba-epiphane_p22_t21	მთოვარესა	მთოვარესა	mrav-shoba-epiphane	p22	3	1	110	119	
mrav-shoba-epiphane_p22_t22	ზღუასა	ზღუასა	mrav-shoba-epiphane	p22	3	1	121	127	
mrav-shoba-epiphane_p22_t23	და	და	mrav-shoba-epiphane	p22	3	1	128	130	
mrav-shoba-epiphane_p22_t24	ჴმელსა	ხმელსა	mrav-shoba-epiphane	p22	3	1	131	137	
mrav-shoba-epiphane_p22_t25	პირმეტყუელთა	პირმეტყუელთა	mrav-shoba-epiphane	p22	3	1	139	151	
mrav-shoba-epiphane_p22_t26	და	და	mrav-shoba-epiphane	p22	3	1	152	154	
mrav-shoba-epiphane_p22_t27	პირუტყუთა	პირუტყუთა	mrav-shoba-epiphane	p22	3	1	155	164	
mrav-shoba-epiphane_p22_t28	და	და	mrav-shoba-epiphane	p22	3	1	165	167	
mrav-shoba-epiphane_p22_t29	ყოველსავე	ყოველსავე	mrav-shoba-epiphane	p22	3	1	168	177	
mrav-shoba-epiphane_p22_t30	ბუნებასა	ბუნებასა	mrav-shoba-epiphane	p22	3	1	178	186	
mrav-shoba-epiphane_p22_t31	ჰშევ	ჰშევ	mrav-shoba-epiphane	p22	5	1	1	5	
mrav-shoba-epiphane_p22_t32	ჵ	ჵ	mrav-shoba-epiphane	p22	5	1	7	8	
mrav-shoba-epiphane_p22_t33	მუცელი	მუცელი	mrav-shoba-epiphane	p22	5	1	9	15	
mrav-shoba-epiphane_p22_t34	რომელსა	რომელსა	mrav-shoba-epiphane	p22	5	1	17	24	
mrav-shoba-epiphane_p22_t35	ცანი	ცანი	mrav-shoba-epiphane	p22	5	1	25	29	
mrav-shoba-epiphane_p22_t36	და	და	mrav-shoba-epiphane	p22	5	1	30	32	
mrav-shoba-epiphane_p22_t37	ცანი	ცანი	mrav-shoba-epiphane	p22	5	1	33	37	
mrav-shoba-epiphane_p22_t38	ცათანი	ცათანი	mrav-shoba-epiphane	p22	5	1	38	44	
mrav-shoba-epiphane_p22_t39	ვერ	ვერ	mrav-shoba-epiphane	p22	5	1	45	48	
mrav-shoba-epiphane_p22_t40	დაუტევენ	დაუტევენ	mrav-shoba-epiphane	p22	5	1	49	57	
mrav-shoba-epiphane_p22_t41	ესე	ესე	mrav-shoba-epiphane	p22	5	1	59	62	
mrav-shoba-epiphane_p22_t42	მუცელმან	მუცელმან	mrav-shoba-epiphane	p22	5	1	63	71	
mrav-shoba-epiphane_p22_t43	დაიტია	დაიტია	mrav-shoba-epiphane	p22	6	1	1	7	
mrav-shoba-epiphane_p22_t44	ჵ	ჵ	mrav-shoba-epiphane	p22	6	1	9	10	
mrav-shoba-epiphane_p22_t45	საშოჲ	საშოი	mrav-shoba-epiphane	p22	6	1	11	16	
mrav-shoba-epiphane_p22_t46	რომელმან	რომელმან	mrav-shoba-epiphane	p22	6	1	18	26	
mrav-shoba-epiphane_p22_t47	დაიტია	დაიტია	mrav-shoba-epiphane	p22	6	1	27	33	
mrav-shoba-epiphane_p22_t48	დაუტევნელი	დაუტევნელი	mrav-shoba-epiphane	p22	6	1	34	44	
mrav-shoba-epiphane_p22_t49	ჵ	ჵ	mrav-shoba-epiphane	p22	6	1	46	47	
mrav-shoba-epiphane_p22_t50	საკჳრველი	საკვრველი	mrav-shoba-epiphane	p22	6	1	48	57	
mrav-shoba-epiphane_p22_t51	ხილვაჲ	ხილვაი	mrav-shoba-epiphane	p22	6	1	58	64	
mrav-shoba-epiphane_p22_t52	რომელმან	რომელმან	mrav-shoba-epiphane	p22	6	1	66	74	
mrav-shoba-epiphane_p22_t53	მოხედოს	მოხედოს	mrav-shoba-epiphane	p22	6	1	75	82	
mrav-shoba-epiphane_p22_t54	ქუეყანასა	ქუეყანასა	mrav-shoba-epiphane	p22	6	1	83	92	
mrav-shoba-epiphane_p22_t55	და	და	mrav-shoba-epiphane	p22	6	1	93	95	
mrav-shoba-epiphane_p22_t56	შეიმუსრვინ	შეიმუსრვინ	mrav-shoba-epiphane	p22	6	1	96	106	
mrav-shoba-epiphane_p22_t57	იგი	იგი	mrav-shoba-epiphane	p22	6	1	107	110	
mrav-shoba-epiphane_p22_t58	შეჰრისხნის	შეჰრისხნის	mrav-shoba-epiphane	p22	6	1	112	122	
mrav-shoba-epiphane_p22_t59	ზღუასა	ზღუასა	mrav-shoba-epiphane	p22	6	1	123	129	
mrav-shoba-epiphane_p22_t60	და	და	mrav-shoba-epiphane	p22	6	1	130	132	
mrav-shoba-epiphane_p22_t61	განაჴმის	განახმის	mrav-shoba-epiphane	p22	6	1	133	141	
mrav-shoba-epiphane_p22_t62	იგი	იგი	mrav-shoba-epiphane	p22	6	1	142	145	
mrav-shoba-epiphane_p22_t63	ესე	ესე	mrav-shoba-epiphane	p22	6	1	147	150	
mrav-shoba-epiphane_p22_t64	მუცელმან	მუცელმან	mrav-shoba-epiphane	p22	6	1	151	159	
mrav-shoba-epiphane_p22_t65	დაიტია	დაიტია	mrav-shoba-epiphane	p22	6	1	160	166	
mrav-shoba-epiphane_p22_t66	საშომან	საშომან	mrav-shoba-epiphane	p22	6	1	168	175	
mrav-shoba-epiphane_p22_t67	იტჳრთა	იტვრთა	mrav-shoba-epiphane	p22	8	1	1	7	
mrav-shoba-epiphane_p23_t0	იხაროდენ	გიხაროდენ	mrav-shoba-epiphane	p23	1	1	0	8	გ
mrav-shoba-epiphane_p23_t1	მარიამ	მარიამ	mrav-shoba-epiphane	p23	1	1	10	16	გ
mrav-shoba-epiphane_p23_t2	ღმერთის	ღმერთის	mrav-shoba-epiphane	p23	2	1	2	9	
mrav-shoba-epiphane_p23_t3	მშობელო	მშობელო	mrav-shoba-epiphane	p23	2	1	10	17	
mrav-shoba-epiphane_p23_t4	და	და	mrav-shoba-epiphane	p23	4	1	1	3	
mrav-shoba-epiphane_p23_t5	იესუ	იესუ	mrav-shoba-epiphane	p23	5	1	1	5	
mrav-shoba-epiphane_p23_t6	ქრისტჱ	ქრისტე	mrav-shoba-epiphane	p23	5	1	6	12	
mrav-shoba-epiphane_p23_t7	შევ	შევ	mrav-shoba-epiphane	p23	5	1	13	16	
mrav-shoba-epiphane_p23_t8	რომელმან	რომელმან	mrav-shoba-epiphane	p23	5	1	18	26	
mrav-shoba-epiphane_p23_t9	აჴოცნა	ახოცნა	mrav-shoba-epiphane	p23	5	1	27	33	
mrav-shoba-epiphane_p23_t10	ცოდვანი	ცოდვანი	mrav-shoba-epiphane	p23	5	1	34	41	
mrav-shoba-epiphane_p23_t11	კაცთანი	კაცთანი	mrav-shoba-epiphane	p23	5	1	42	49	
mrav-shoba-epiphane_p23_t12	და	და	mrav-shoba-epiphane	p23	5	1	50	52	
mrav-shoba-epiphane_p23_t13	აღიხუნა	აღიხუნა	mrav-shoba-epiphane	p23	5	1	53	60	
mrav-shoba-epiphane_p23_t14	იგინი	იგინი	mrav-shoba-epiphane	p23	5	1	61	66	
mrav-shoba-epiphane_p23_t15	ჩუენგან	ჩუენგან	mrav-shoba-epiphane	p23	5	1	67	74	
mrav-shoba-epiphane_p23_t16	და	და	mrav-shoba-epiphane	p23	5	1	75	77	
mrav-shoba-epiphane_p23_t17	შემშჭუალნა	შემშჭუალნა	mrav-shoba-epiphane	p23	5	1	78	88	
mrav-shoba-epiphane_p23_t18	იგინი	იგინი	mrav-shoba-epiphane	p23	5	1	89	94	
mrav-shoba-epiphane_p23_t19	ჯუარსა	ჯუარსა	mrav-shoba-epiphane	p23	5	1	95	101	
mrav-shoba-epiphane_p23_t20	რომელმან	რომელმან	mrav-shoba-epiphane	p23	5	1	103	111	
mrav-shoba-epiphane_p23_t21	შეწირა	შეწირა	mrav-shoba-epiphane	p23	5	1	112	118	
mrav-shoba-epiphane_p23_t22	თავი	თავი	mrav-shoba-epiphane	p23	5	1	119	123	
mrav-shoba-epiphane_p23_t23	თჳსი	თვსი	mrav-shoba-epiphane	p23	5	1	124	128	
mrav-shoba-epiphane_p23_t24	მსხუერპლად	მსხუერპლად	mrav-shoba-epiphane	p23	5	1	129	139	
mrav-shoba-epiphane_p23_t25	ჩუენთათჳს	ჩუენთათვს	mrav-shoba-epiphane	p23	7	1	1	10	
mrav-shoba-epiphane_p23_t26	და	და	mrav-shoba-epiphane	p23	7	1	11	13	
mrav-shoba-epiphane_p23_t27	გუაცხოვნნა	გუაცხოვნნა	mrav-shoba-epiphane	p23	7	1	14	24	
mrav-shoba-epiphane_p23_t28	ჩუენ	ჩუენ	mrav-shoba-epiphane	p23	7	1	25	29	
mrav-shoba-epiphane_p23_t29	რომელი	რომელი	mrav-shoba-epiphane	p23	7	1	31	37	
mrav-shoba-epiphane_p23_t30	გუექმნა	გუექმნა	mrav-shoba-epiphane	p23	7	1	38	45	
mrav-shoba-epiphane_p23_t31	ჩუენ	ჩუენ	mrav-shoba-epiphane	p23	7	1	46	50	
mrav-shoba-epiphane_p23_t32	რომელმან	რომელმან	mrav-shoba-epiphane	p23	9	1	2	10	
mrav-shoba-epiphane_p23_t33	მომწყდარნი	მომწყდარნი	mrav-shoba-epiphane	p23	9	1	11	21	
mrav-shoba-epiphane_p23_t34	სიყმილითა	სიყმილითა	mrav-shoba-epiphane	p23	9	1	22	31	
mrav-shoba-epiphane_p23_t35	განაძღნა	განაძღნა	mrav-shoba-epiphane	p23	9	1	32	40	
mrav-shoba-epiphane_p23_t36	ცხოვრების	ცხოვრების	mrav-shoba-epiphane	p23	11	1	1	10	
mrav-shoba-epiphane_p23_t37	რომელმან	რომელმან	mrav-shoba-epiphane	p23	11	1	12	20	
mrav-shoba-epiphane_p23_t38	წყურიელნი	წყურიელნი	mrav-shoba-epiphane	p23	11	1	21	30	
mrav-shoba-epiphane_p23_t39	გამოზარდნა	გამოზარდნა	mrav-shoba-epiphane	p23	11	1	31	41	
mrav-shoba-epiphane_p23_t40	უძლურთა	უძლურთა	mrav-shoba-epiphane	p23	11	1	43	50	
mrav-shoba-epiphane_p23_t41	შემწჱ	შემწე	mrav-shoba-epiphane	p23	11	1	51	56	
mrav-shoba-epiphane_p23_t42	დაცემულთა	დაცემულთა	mrav-shoba-epiphane	p23	11	1	58	67	
mrav-shoba-epiphane_p23_t43	ჴელის	ხელის	mrav-shoba-epiphane	p23	11	1	68	73	
mrav-shoba-epiphane_p23_t44	ამპყრობელი	ამპყრობელი	mrav-shoba-epiphane	p23	11	1	74	84	
mrav-shoba-epiphane_p23_t45	ჭირვეულთა	ჭირვეულთა	mrav-shoba-epiphane	p23	11	1	86	95	
mrav-shoba-epiphane_p23_t46	ნუგეშინის	ნუგეშინის	mrav-shoba-epiphane	p23	11	1	96	105	
mrav-shoba-epiphane_p23_t47	მცემელი	მცემელი	mrav-shoba-epiphane	p23	11	1	106	113	
mrav-shoba-epiphane_p23_t48	მაშურალთა	მაშურალთა	mrav-shoba-epiphane	p23	11	1	115	124	
mrav-shoba-epiphane_p23_t49	განმსუენებელი	განმსუენებელი	mrav-shoba-epiphane	p23	11	1	125	138	
mrav-shoba-epiphane_p23_t50	ცოდვილთა	ცოდვილთა	mrav-shoba-epiphane	p23	11	1	140	148	
mrav-shoba-epiphane_p23_t51	მწყალობელი	მწყალობელი	mrav-shoba-epiphane	p23	11	1	149	159	
mrav-shoba-epiphane_p24_t0	იხაროდენ	გიხაროდენ	mrav-shoba-epiphane	p24	1	1	0	8	გ
mrav-shoba-epiphane_p24_t1	მარიამ	მარიამ	mrav-shoba-epiphane	p24	1	1	10	16	გ
mrav-shoba-epiphane_p24_t2	ესრჱთი	ესრეთი	mrav-shoba-epiphane	p24	3	1	1	7	
mrav-shoba-epiphane_p24_t3	სულგრძელი	სულგრძელი	mrav-shoba-epiphane	p24	4	1	2	11	
mrav-shoba-epiphane_p24_t4	და	და	mrav-shoba-epiphane	p24	4	1	12	14	
mrav-shoba-epiphane_p24_t5	ტკბილი	ტკბილი	mrav-shoba-epiphane	p24	4	1	15	21	
mrav-shoba-epiphane_p24_t6	გჳშევ	გვშევ	mrav-shoba-epiphane	p24	4	1	23	28	
mrav-shoba-epiphane_p24_t7	ჩუენ	ჩუენ	mrav-shoba-epiphane	p24	4	1	29	33	
mrav-shoba-epiphane_p24_t8	და	და	mrav-shoba-epiphane	p24	5	1	1	3	
mrav-shoba-epiphane_p24_t9	მხიარულ	მხიარულ	mrav-shoba-epiphane	p24	5	1	4	11	
mrav-shoba-epiphane_p24_t10	იყავ	იყავ	mrav-shoba-epiphane	p24	5	1	12	16	
mrav-shoba-epiphane_p24_t11	მარიამ	მარიამ	mrav-shoba-epiphane	p24	7	1	1	7	
mrav-shoba-epiphane_p24_t12	შენგან	შენგან	mrav-shoba-epiphane	p24	8	1	1	7	
mrav-shoba-epiphane_p24_t13	და	და	mrav-shoba-epiphane	p24	8	1	8	10	
mrav-shoba-epiphane_p24_t14	შენ	შენ	mrav-shoba-epiphane	p24	8	1	11	14	
mrav-shoba-epiphane_p24_t15	იხარებენ	იხარებენ	mrav-shoba-epiphane	p24	9	1	1	9	
mrav-shoba-epiphane_p24_t16	და	და	mrav-shoba-epiphane	p24	9	1	10	12	
mrav-shoba-epiphane_p24_t17	იქადიან	იქადიან	mrav-shoba-epiphane	p24	9	1	13	20	
mrav-shoba-epiphane_p24_t18	დედანი	დედანი	mrav-shoba-epiphane	p24	9	1	21	27	
mrav-shoba-epiphane_p24_t19	ევა	ევა	mrav-shoba-epiphane	p24	10	1	1	4	
mrav-shoba-epiphane_p24_t20	ძელისაგან	ძელისაგან	mrav-shoba-epiphane	p24	10	1	5	14	
mrav-shoba-epiphane_p24_t21	გამოჴდა	გამოხდა	mrav-shoba-epiphane	p24	10	1	15	22	
mrav-shoba-epiphane_p24_t22	სამოთხით	სამოთხით	mrav-shoba-epiphane	p24	10	1	23	31	
mrav-shoba-epiphane_p24_t23	ხოლო	ხოლო	mrav-shoba-epiphane	p24	10	1	33	37	
mrav-shoba-epiphane_p24_t24	შენგან	შენგან	mrav-shoba-epiphane	p24	10	1	38	44	
mrav-shoba-epiphane_p24_t25	ძელი	ძელი	mrav-shoba-epiphane	p24	10	1	45	49	
mrav-shoba-epiphane_p24_t26	თაყუანის	თაყუანის	mrav-shoba-epiphane	p24	10	1	50	58	
mrav-shoba-epiphane_p24_t27	იცემების	იცემების	mrav-shoba-epiphane	p24	10	1	59	67	
mrav-shoba-epiphane_p24_t28	ნათესავისაგან	ნათესავისაგან	mrav-shoba-epiphane	p24	11	1	1	14	
mrav-shoba-epiphane_p24_t29	შენგან	შენგან	mrav-shoba-epiphane	p24	11	1	16	22	
mrav-shoba-epiphane_p24_t30	ეშმაკსა	ეშმაკსა	mrav-shoba-epiphane	p24	11	1	23	30	
mrav-shoba-epiphane_p24_t31	ჰრცხუენა	ჰრცხუენა	mrav-shoba-epiphane	p24	11	1	31	39	
mrav-shoba-epiphane_p24_t32	ჯოჯოხეთი	ჯოჯოხეთი	mrav-shoba-epiphane	p24	11	1	41	49	
mrav-shoba-epiphane_p24_t33	დაეცა	დაეცა	mrav-shoba-epiphane	p24	11	1	50	55	
mrav-shoba-epiphane_p24_t34	განქარდა	განქარდა	mrav-shoba-epiphane	p24	12	1	1	9	
mrav-shoba-epiphane_p24_t35	საცთური	საცთური	mrav-shoba-epiphane	p24	12	1	11	18	
mrav-shoba-epiphane_p24_t36	განიდევნა	განიდევნა	mrav-shoba-epiphane	p24	12	1	19	28	
mrav-shoba-epiphane_p25_t0	ხარებდინ	იხარებდინ	mrav-shoba-epiphane	p25	1	1	0	8	ი
mrav-shoba-epiphane_p25_t1	და	და	mrav-shoba-epiphane	p25	2	1	1	3	
mrav-shoba-epiphane_p25_t2	მადიდებელი	მადიდებელი	mrav-shoba-epiphane	p25	3	1	1	11	
mrav-shoba-epiphane_p25_t3	კათოლიკე	კათოლიკე	mrav-shoba-epiphane	p25	3	1	12	20	
mrav-shoba-epiphane_p25_t4	ეკლესიაჲ	ეკლესიაი	mrav-shoba-epiphane	p25	3	1	21	29	
mrav-shoba-epiphane_p25_t5	იხარებდით	იხარებდით	mrav-shoba-epiphane	p25	3	1	31	40	
mrav-shoba-epiphane_p25_t6	და	და	mrav-shoba-epiphane	p25	3	1	41	43	
mrav-shoba-epiphane_p25_t7	მხიარულ	მხიარულ	mrav-shoba-epiphane	p25	3	1	44	51	
mrav-shoba-epiphane_p25_t8	იყვენით	იყვენით	mrav-shoba-epiphane	p25	3	1	52	59	
mrav-shoba-epiphane_p25_t9	ქრისტიანენი	ქრისტიანენი	mrav-shoba-epiphane	p25	3	1	60	71	
mrav-shoba-epiphane_p25_t10	რომელთა	რომელთა	mrav-shoba-epiphane	p25	3	1	73	80	
mrav-shoba-epiphane_p25_t11	წმიდად	წმიდად	mrav-shoba-epiphane	p25	3	1	81	87	
mrav-shoba-epiphane_p25_t12	და	და	mrav-shoba-epiphane	p25	3	1	88	90	
mrav-shoba-epiphane_p25_t13	დაიმარხეთ	დაიმარხეთ	mrav-shoba-epiphane	p25	6	1	1	10	
mrav-shoba-epiphane_p25_t14	წუხდედ	წუხდედ	mrav-shoba-epiphane	p25	6	1	12	18	
mrav-shoba-epiphane_p25_t15	წარმართნი	წარმართნი	mrav-shoba-epiphane	p25	6	1	19	28	
mrav-shoba-epiphane_p25_t16	ჰრცხუენოდენ	ჰრცხუენოდენ	mrav-shoba-epiphane	p25	6	1	30	41	
mrav-shoba-epiphane_p25_t17	მწვალებელთა	მწვალებელთა	mrav-shoba-epiphane	p25	6	1	42	53	
mrav-shoba-epiphane_p25_t18	რომელნი	რომელნი	mrav-shoba-epiphane	p25	6	1	55	62	
mrav-shoba-epiphane_p25_t19	არა	არა	mrav-shoba-epiphane	p25	6	1	63	66	
mrav-shoba-epiphane_p25_t20	აღიარებენ	აღიარებენ	mrav-shoba-epiphane	p25	6	1	67	76	
mrav-shoba-epiphane_p25_t21	აღდგომასა	აღდგომასა	mrav-shoba-epiphane	p25	6	1	77	86	
mrav-shoba-epiphane_p25_t22	და	და	mrav-shoba-epiphane	p25	7	1	1	3	
mrav-shoba-epiphane_p25_t23	სულისასა	სულისასა	mrav-shoba-epiphane	p25	7	1	4	12	
mrav-shoba-epiphane_p25_t24	ხოლო	ხოლო	mrav-shoba-epiphane	p25	7	1	14	18	
mrav-shoba-epiphane_p25_t25	ჩუენ	ჩუენ	mrav-shoba-epiphane	p25	7	1	19	23	
mrav-shoba-epiphane_p25_t26	გურწამს	გურწამს	mrav-shoba-epiphane	p25	7	1	24	31	
mrav-shoba-epiphane_p25_t27	აღდგომაჲ	აღდგომაი	mrav-shoba-epiphane	p25	7	1	32	40	
mrav-shoba-epiphane_p25_t28	მკუდართაჲ	მკუდართაი	mrav-shoba-epiphane	p25	7	1	41	50	
mrav-shoba-epiphane_p25_t29	და	და	mrav-shoba-epiphane	p25	8	1	1	3	
mrav-shoba-epiphane_p25_t30	სულისაჲ	სულისაი	mrav-shoba-epiphane	p25	8	1	4	11	
mrav-shoba-epiphane_p25_t31	დაუსრულებელი	დაუსრულებელი	mrav-shoba-epiphane	p25	9	1	1	13	
mrav-shoba-epiphane_p25_t32	მართალთათჳს	მართალთათვს	mrav-shoba-epiphane	p25	9	1	14	25	
mrav-shoba-epiphane_p25_t33	და	და	mrav-shoba-epiphane	p25	9	1	26	28	
mrav-shoba-epiphane_p25_t34	სატანჯველი	სატანჯველი	mrav-shoba-epiphane	p25	9	1	29	39	
mrav-shoba-epiphane_p25_t35	საუკუნოჲ	საუკუნოი	mrav-shoba-epiphane	p25	9	1	40	48	
mrav-shoba-epiphane_p25_t36	ცოდვილთათჳს	ცოდვილთათვს	mrav-shoba-epiphane	p25	9	1	49	60	
mrav-shoba-epiphane_p25_t37	და	და	mrav-shoba-epiphane	p25	9	1	62	64	
mrav-shoba-epiphane_p25_t38	განსასუენებელი	განსასუენებელი	mrav-shoba-epiphane	p25	9	1	65	79	
mrav-shoba-epiphane_p25_t39	მართალთაჲ	მართალთაი	mrav-shoba-epiphane	p25	9	1	80	89	
mrav-shoba-epiphane_p25_t40	და	და	mrav-shoba-epiphane	p25	9	1	90	92	
mrav-shoba-epiphane_p25_t41	და	და	mrav-shoba-epiphane	p25	10	1	1	3	
mrav-shoba-epiphane_p25_t42	საყოფელი	საყოფელი	mrav-shoba-epiphane	p25	10	1	4	12	
mrav-shoba-epiphane_p25_t43	მორწმუნეთაჲ	მორწმუნეთაი	mrav-shoba-epiphane	p25	10	1	13	24	
mrav-shoba-epiphane_p25_t44	და	და	mrav-shoba-epiphane	p25	11	1	21	23	
mrav-shoba-epiphane_p25_t45	რომელთა	რომელთა	mrav-shoba-epiphane	p25	14	1	2	9	
mrav-shoba-epiphane_p25_t46	დაიმარხეს	დაიმარხეს	mrav-shoba-epiphane	p25	14	1	10	19	
mrav-shoba-epiphane_p25_t47	სასოებაჲ	სასოებაი	mrav-shoba-epiphane	p25	15	1	2	10	
mrav-shoba-epiphane_p25_t48	და	და	mrav-shoba-epiphane	p25	15	1	11	13	
mrav-shoba-epiphane_p25_t49	მცნებანი	მცნებანი	mrav-shoba-epiphane	p25	15	1	14	22	
mrav-shoba-epiphane_p25_t50	უფლისანი	უფლისანი	mrav-shoba-epiphane	p25	15	1	23	31	
mrav-shoba-epiphane_p25_t51	სიწმიდით	სიწმიდით	mrav-shoba-epiphane	p25	15	1	32	40	
mrav-shoba-epiphane_p25_t52	და	და	mrav-shoba-epiphane	p25	15	1	41	43	
mrav-shoba-epiphane_p25_t53	ქადაგებულ	ქადაგებულ	mrav-shoba-epiphane	p25	16	1	1	10	
mrav-shoba-epiphane_p25_t54	არს	არს	mrav-shoba-epiphane	p25	16	1	11	14	
mrav-shoba-epiphane_p25_t55	და	და	mrav-shoba-epiphane	p25	16	1	15	17	
mrav-shoba-epiphane_p25_t56	დამტკიცებულ	დამტკიცებულ	mrav-shoba-epiphane	p25	16	1	18	29	
mrav-shoba-epiphane_p25_t57	ესენი	ესენი	mrav-shoba-epiphane	p25	17	1	1	6	
mrav-shoba-epiphane_p25_t58	აღდგენ	აღდგენ	mrav-shoba-epiphane	p25	17	1	7	13	
mrav-shoba-epiphane_p25_t59	ცხორებასა	ცხორებასა	mrav-shoba-epiphane	p25	17	1	14	23	
mrav-shoba-epiphane_p25_t60	საუკუნესა	საუკუნესა	mrav-shoba-epiphane	p25	17	1	24	33	
mrav-shoba-epiphane_p25_t61	ხოლო	ხოლო	mrav-shoba-epiphane	p25	17	1	35	39	
mrav-shoba-epiphane_p25_t62	ესენი	ესენი	mrav-shoba-epiphane	p25	17	1	40	45	
mrav-shoba-epiphane_p25_t63	სატანჯველსა	სატანჯველსა	mrav-shoba-epiphane	p25	17	1	48	59	
mrav-shoba-epiphane_p25_t64	საუკუნესა	საუკუნესა	mrav-shoba-epiphane	p25	17	1	60	69	
mrav-shoba-epiphane_p25_t65	წერილ	წერილ	mrav-shoba-epiphane	p25	18	1	1	6	
mrav-shoba-epiphane_p25_t66	არს	არს	mrav-shoba-epiphane	p25	18	1	7	10	
mrav-shoba-epiphane_p25_t67	სახარებასა	სახარებასა	mrav-shoba-epiphane	p25	18	1	11	21	
mrav-shoba-epiphane_p25_t68	და	და	mrav-shoba-epiphane	p25	18	1	22	24	
mrav-shoba-epiphane_p25_t69	რავდენსა	რავდენსა	mrav-shoba-epiphane	p25	18	1	25	33	
mrav-shoba-epiphane_p25_t70	იტყჳს	იტყვს	mrav-shoba-epiphane	p25	18	1	34	39	
mrav-shoba-epiphane_p25_t71	მოციქული	მოციქული	mrav-shoba-epiphane	p25	18	1	40	48	
mrav-shoba-epiphane_p25_t72	და	და	mrav-shoba-epiphane	p25	18	1	49	51	
mrav-shoba-epiphane_p25_t73	და	და	mrav-shoba-epiphane	p25	20	1	2	4	
mrav-shoba-epiphane_p25_t74	არს	არს	mrav-shoba-epiphane	p25	21	1	1	4	
mrav-shoba-epiphane_p25_t75	წამებაჲ	წამებაი	mrav-shoba-epiphane	p25	21	1	5	12	
mrav-shoba-epiphane_p25_t76	მათი	მათი	mrav-shoba-epiphane	p25	21	1	13	17	
mrav-shoba-epiphane_p26_t0	კუეთუ	უკუეთუ	mrav-shoba-epiphane	p26	1	1	0	5	უ
